_id,host_id,host_url,host_name,host_location,host_response_time,host_thumbnail_url,host_picture_url,host_neighbourhood,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,host_verifications
25224358,15792150,https://www.airbnb.com/users/show/15792150,Sajjad,"Montreal, Quebec, Canada",within a few hours,https://a0.muscache.com/im/users/15792150/profile_pic/1436202151/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/15792150/profile_pic/1436202151/original.jpg?aki_policy=profile_x_medium,Westmount,100.0,False,True,True,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
25226807,8250822,https://www.airbnb.com/users/show/8250822,Sabrina,"New York, New York, United States",within a few hours,https://a0.muscache.com/im/pictures/user/0fc32c27-570e-4ace-bb11-3fa759bb24cd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0fc32c27-570e-4ace-bb11-3fa759bb24cd.jpg?aki_policy=profile_x_medium,Clinton Hill,100.0,False,True,False,1,1,"['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'government_id']"
25233509,971768,https://www.airbnb.com/users/show/971768,Akira,"Barcelona, Cataluña, Spain",within an hour,https://a0.muscache.com/im/users/971768/profile_pic/1344443478/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/971768/profile_pic/1344443478/original.jpg?aki_policy=profile_x_medium,Diagonal Mar - La Mar Bella,100.0,False,True,True,22,22,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id', 'work_email']"
25238139,183077534,https://www.airbnb.com/users/show/183077534,家仪(Kay),"Guangzhou, Guangdong, China",within a few hours,https://a0.muscache.com/im/pictures/user/b77ae501-7238-486a-bc31-581c6f2c295d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b77ae501-7238-486a-bc31-581c6f2c295d.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,5,5,"['email', 'phone', 'weibo', 'zhima_selfie']"
25239252,2517230,https://www.airbnb.com/users/show/2517230,Alkim,"Istanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/user/75cd9963-ed7e-4a25-8e2f-d3f8f88083b8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/75cd9963-ed7e-4a25-8e2f-d3f8f88083b8.jpg?aki_policy=profile_x_medium,Şişli,100.0,True,True,True,5,5,"['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'offline_government_id', 'government_id', 'work_email']"
25241699,59417924,https://www.airbnb.com/users/show/59417924,Fatih,"Istanbul, İstanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/55f4cd29-b095-4e95-83a9-a46125b5568e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/55f4cd29-b095-4e95-83a9-a46125b5568e.jpg?aki_policy=profile_x_medium,Üsküdar,100.0,False,True,False,1,1,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
25244992,190737686,https://www.airbnb.com/users/show/190737686,Thomas,"Hong Kong Island, Hong Kong",,https://a0.muscache.com/im/pictures/user/ce34d4d1-53a9-4d4f-a1e9-a94be090178e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ce34d4d1-53a9-4d4f-a1e9-a94be090178e.jpg?aki_policy=profile_x_medium,Causeway Bay,,False,True,False,1,1,"['email', 'phone', 'work_email']"
25248977,190760576,https://www.airbnb.com/users/show/190760576,Ömer,"Istanbul, Istanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/user/14c42221-1586-45b9-b37c-e6253a3fa287.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/14c42221-1586-45b9-b37c-e6253a3fa287.jpg?aki_policy=profile_x_medium,Taksim,100.0,False,True,False,1,1,"['email', 'phone']"
25250380,190769137,https://www.airbnb.com/users/show/190769137,馨,China,within an hour,https://a0.muscache.com/im/pictures/user/6c558694-9fe1-4043-a842-0d7032cb5931.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6c558694-9fe1-4043-a842-0d7032cb5931.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,4,4,"['email', 'phone', 'zhima_selfie']"
25261646,3405939,https://www.airbnb.com/users/show/3405939,Abdou,"Montreal, Quebec, Canada",,https://a0.muscache.com/im/pictures/user/5be817c9-b7d0-43c8-b9f4-1ae7ce0bec64.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5be817c9-b7d0-43c8-b9f4-1ae7ce0bec64.jpg?aki_policy=profile_x_medium,,,True,True,False,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
25264318,30690536,https://www.airbnb.com/users/show/30690536,Maria,US,within an hour,https://a0.muscache.com/im/pictures/user/b678d41e-4e0b-49b5-b5ec-3435aac1e409.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b678d41e-4e0b-49b5-b5ec-3435aac1e409.jpg?aki_policy=profile_x_medium,Kihei/Wailea,100.0,False,True,False,1,1,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
25266022,58076590,https://www.airbnb.com/users/show/58076590,Berish,"Montreal, Québec, Canada",within an hour,https://a0.muscache.com/im/pictures/user/c1d6dd4c-e2a1-40c0-a00e-5064c4133c2e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c1d6dd4c-e2a1-40c0-a00e-5064c4133c2e.jpg?aki_policy=profile_x_medium,Mile End,100.0,True,True,False,21,21,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']"
25266112,96994481,https://www.airbnb.com/users/show/96994481,Benedito,"Rio de Janeiro, State of Rio de Janeiro, Brazil",,https://a0.muscache.com/im/pictures/48092a54-e66d-478c-8560-d5737ddeae40.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/48092a54-e66d-478c-8560-d5737ddeae40.jpg?aki_policy=profile_x_medium,Grajaú,,False,True,False,1,1,"['email', 'phone', 'facebook']"
25277573,104249433,https://www.airbnb.com/users/show/104249433,Batu,"Istanbul, İstanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/user/95bd0cb2-ed37-40bc-97f9-479dbe10614c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/95bd0cb2-ed37-40bc-97f9-479dbe10614c.jpg?aki_policy=profile_x_medium,,90.0,False,True,False,2,2,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
25280061,186957610,https://www.airbnb.com/users/show/186957610,Homemark,"Istanbul, Istanbul, Turkey",within a day,https://a0.muscache.com/im/pictures/user/5236d1cf-c27d-4d0a-802d-cc3bffed77e2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5236d1cf-c27d-4d0a-802d-cc3bffed77e2.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,3,3,"['email', 'phone']"
25281132,190245901,https://www.airbnb.com/users/show/190245901,Kadir,"Istanbul, Istanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/user/05584933-53d6-413b-b011-688c4618982a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/05584933-53d6-413b-b011-688c4618982a.jpg?aki_policy=profile_x_medium,Beşiktaş,100.0,False,True,False,19,19,"['email', 'phone', 'google', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']"
25281601,4380365,https://www.airbnb.com/users/show/4380365,Eric,"Montreal, Quebec, Canada",within an hour,https://a0.muscache.com/im/users/4380365/profile_pic/1434863026/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4380365/profile_pic/1434863026/original.jpg?aki_policy=profile_x_medium,Le Plateau,100.0,True,True,False,7,7,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']"
25292788,190162013,https://www.airbnb.com/users/show/190162013,Miguel,"Porto, Porto District, Portugal",within a few hours,https://a0.muscache.com/im/pictures/user/11c736fd-4784-4c92-a5c3-5aeeacfe73ac.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/11c736fd-4784-4c92-a5c3-5aeeacfe73ac.jpg?aki_policy=profile_x_medium,,70.0,False,True,False,8,8,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']"
2530337,6685693,https://www.airbnb.com/users/show/6685693,Maya,"Honolulu, Hawaii, United States",within an hour,https://a0.muscache.com/im/users/6685693/profile_pic/1394418130/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6685693/profile_pic/1394418130/original.jpg?aki_policy=profile_x_medium,Makiki/Lower Punchbowl/Tantalus,100.0,False,True,True,1,1,"['email', 'phone', 'reviews', 'kba']"
25311086,190538339,https://www.airbnb.com/users/show/190538339,Xiu,CN,,https://a0.muscache.com/im/pictures/user/13f1f54b-5c0b-411d-9bed-3df28f50c541.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/13f1f54b-5c0b-411d-9bed-3df28f50c541.jpg?aki_policy=profile_x_medium,,,False,True,False,1,1,"['email', 'phone']"
25317459,130004637,https://www.airbnb.com/users/show/130004637,Francisco,"Porto, Porto District, Portugal",within an hour,https://a0.muscache.com/im/pictures/fa51393c-625e-4d80-a9b3-0c7d63d79fff.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/fa51393c-625e-4d80-a9b3-0c7d63d79fff.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,7,7,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
25323086,15533049,https://www.airbnb.com/users/show/15533049,Claricy,"Rio, Rio de Janeiro, Brazil",,https://a0.muscache.com/im/users/15533049/profile_pic/1400100612/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/15533049/profile_pic/1400100612/original.jpg?aki_policy=profile_x_medium,Leme,,False,True,True,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
25366550,191532167,https://www.airbnb.com/users/show/191532167,Marko,"Amsterdam, New York, United States",,https://a0.muscache.com/im/pictures/user/988b05e2-acc8-4b67-b91a-28eaab1d6601.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/988b05e2-acc8-4b67-b91a-28eaab1d6601.jpg?aki_policy=profile_x_medium,,,False,True,False,1,1,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id']"
2536984,3601196,https://www.airbnb.com/users/show/3601196,Mar,"Sitges, Cataluña, Spain",within an hour,https://a0.muscache.com/im/users/3601196/profile_pic/1347968070/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3601196/profile_pic/1347968070/original.jpg?aki_policy=profile_x_medium,El Camp de l'Arpa del Clot,100.0,False,True,True,37,37,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']"
25377740,46652490,https://www.airbnb.com/users/show/46652490,Haline,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,https://a0.muscache.com/im/pictures/a02308da-72f0-4490-950f-cd1f1ffaaab6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/a02308da-72f0-4490-950f-cd1f1ffaaab6.jpg?aki_policy=profile_x_medium,Humaitá,90.0,False,True,False,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
2538085,7760946,https://www.airbnb.com/users/show/7760946,Eda,"Şişli, Istanbul Province, Turkey",,https://a0.muscache.com/im/pictures/user/d4828303-5ddd-435a-a829-aef9b3e56761.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d4828303-5ddd-435a-a829-aef9b3e56761.jpg?aki_policy=profile_x_medium,,,False,True,True,2,2,"['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'government_id']"
253842,417504,https://www.airbnb.com/users/show/417504,The Box House Hotel,"New York, New York, United States",within an hour,https://a0.muscache.com/im/pictures/user/48e512d3-56ad-435d-947f-79566fe5c938.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/48e512d3-56ad-435d-947f-79566fe5c938.jpg?aki_policy=profile_x_medium,Greenpoint,100.0,False,True,True,28,28,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id', 'work_email']"
25398833,153445788,https://www.airbnb.com/users/show/153445788,Seb,"Montreal, Quebec, Canada",within an hour,https://a0.muscache.com/im/pictures/user/4dfe68b5-4703-4fbc-aee6-f7227b471aac.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4dfe68b5-4703-4fbc-aee6-f7227b471aac.jpg?aki_policy=profile_x_medium,Cote-des-Neiges-Notre-Dame-de-Grace,100.0,False,True,False,3,3,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
25399181,191737692,https://www.airbnb.com/users/show/191737692,Jose Manuel,PT,,https://a0.muscache.com/im/pictures/user/8091e5f2-9b22-4b02-b6e8-992838961a6f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8091e5f2-9b22-4b02-b6e8-992838961a6f.jpg?aki_policy=profile_x_medium,,,False,True,False,1,1,"['email', 'phone']"
25402379,188180992,https://www.airbnb.com/users/show/188180992,Preet,"Barcelona, Catalonia, Spain",,https://a0.muscache.com/im/pictures/user/1962d40d-d7db-4ec5-8011-32546800954b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1962d40d-d7db-4ec5-8011-32546800954b.jpg?aki_policy=profile_x_medium,El Raval,,False,True,False,1,1,"['email', 'phone']"
25408055,191811747,https://www.airbnb.com/users/show/191811747,Terry,"Hong Kong, Hong Kong",within an hour,https://a0.muscache.com/im/pictures/user/feff8db8-7d1d-4d5e-94f1-09afe8afe1da.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/feff8db8-7d1d-4d5e-94f1-09afe8afe1da.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,1,1,"['email', 'phone']"
25410221,9949682,https://www.airbnb.com/users/show/9949682,Thea,"Forest Lodge, New South Wales, Australia",within an hour,https://a0.muscache.com/im/users/9949682/profile_pic/1384213743/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/9949682/profile_pic/1384213743/original.jpg?aki_policy=profile_x_medium,Forest Lodge,100.0,False,True,False,1,1,"['email', 'phone', 'reviews']"
25414968,14252788,https://www.airbnb.com/users/show/14252788,Nader,"Montreal, Québec, Canada",,https://a0.muscache.com/im/users/14252788/profile_pic/1420216872/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/14252788/profile_pic/1420216872/original.jpg?aki_policy=profile_x_medium,Old Rosemont,,False,True,True,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']"
25418032,115743377,https://www.airbnb.com/users/show/115743377,Gabriel,AR,within an hour,https://a0.muscache.com/im/pictures/user/10c355f0-f915-4a6c-8451-b2a13f3608cb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/10c355f0-f915-4a6c-8451-b2a13f3608cb.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,2,2,"['email', 'phone', 'facebook']"
25436,105823,https://www.airbnb.com/users/show/105823,Yesim,"Istanbul, Istanbul, Turkey",,https://a0.muscache.com/im/users/105823/profile_pic/1270809403/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/105823/profile_pic/1270809403/original.jpg?aki_policy=profile_x_medium,Beşiktaş,,False,True,False,1,1,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
25437034,14876239,https://www.airbnb.com/users/show/14876239,Arthur,"Porto, Porto District, Portugal",within a day,https://a0.muscache.com/im/users/14876239/profile_pic/1399052042/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/14876239/profile_pic/1399052042/original.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,5,5,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
25446051,187109071,https://www.airbnb.com/users/show/187109071,24 Eight Guesthouse,PT,,https://a0.muscache.com/im/pictures/user/5bc3d9e4-d845-4d2f-99ac-312b1db3b84b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5bc3d9e4-d845-4d2f-99ac-312b1db3b84b.jpg?aki_policy=profile_x_medium,,,True,True,False,4,4,"['email', 'phone']"
25448375,7671343,https://www.airbnb.com/users/show/7671343,Roberto,"Barcelona, Catalonia, Spain",within an hour,https://a0.muscache.com/im/users/7671343/profile_pic/1375060610/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/7671343/profile_pic/1375060610/original.jpg?aki_policy=profile_x_medium,Sants-Montjuïc,100.0,True,True,True,10,10,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']"
25448488,4344536,https://www.airbnb.com/users/show/4344536,Vinay,"Montreal, Quebec, Canada",within an hour,https://a0.muscache.com/im/users/4344536/profile_pic/1354842313/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4344536/profile_pic/1354842313/original.jpg?aki_policy=profile_x_medium,,100.0,False,True,True,3,3,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']"
25453308,5070884,https://www.airbnb.com/users/show/5070884,Laia,"Barcelona, Catalonia, Spain",within an hour,https://a0.muscache.com/im/users/5070884/profile_pic/1368170345/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5070884/profile_pic/1368170345/original.jpg?aki_policy=profile_x_medium,Dreta de l'Eixample,100.0,True,True,False,3,3,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
25465501,190059665,https://www.airbnb.com/users/show/190059665,Christiane,"Montreal, Quebec, Canada",within a few hours,https://a0.muscache.com/im/pictures/user/28f0e558-8af8-48ff-99cd-10a3c84e2d06.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/28f0e558-8af8-48ff-99cd-10a3c84e2d06.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,9,9,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
25479588,47294410,https://www.airbnb.com/users/show/47294410,Julia,"Montreal, Quebec, Canada",within an hour,https://a0.muscache.com/im/pictures/a2c38a1d-e1fa-410b-a386-e52a2ae7762b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/a2c38a1d-e1fa-410b-a386-e52a2ae7762b.jpg?aki_policy=profile_x_medium,Rivière-des-Prairies-Pointe-aux-Trembles,100.0,False,True,True,3,3,"['email', 'phone', 'google', 'reviews', 'jumio']"
25482600,60887746,https://www.airbnb.com/users/show/60887746,Ricardo,"Vila Nova de Gaia, Porto District, Portugal",within an hour,https://a0.muscache.com/im/pictures/user/0470b9a4-52c7-45a5-bad8-84b346aa92d5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0470b9a4-52c7-45a5-bad8-84b346aa92d5.jpg?aki_policy=profile_x_medium,,100.0,True,True,False,11,11,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']"
25484442,192333098,https://www.airbnb.com/users/show/192333098,Ezgi,"Istanbul, Istanbul, Turkey",a few days or more,https://a0.muscache.com/im/pictures/user/84467f43-18a3-4bfb-a7c0-10d5c7424df3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/84467f43-18a3-4bfb-a7c0-10d5c7424df3.jpg?aki_policy=profile_x_medium,,0.0,False,True,False,1,1,"['email', 'phone']"
